workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,Answer.comments,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,VPinf,ConDissonant
37,3YZ8UPK3VTNU17SVYI1DCWGNC43CUM,4,31,"""English""","""Yes""","""interesting+thank+you""",Trial7,5 49-rude-CxC CxC Ann's_neighbor_greeted_her. She_ignored_him. 7 rude to_ignore_him,7,5,49-rude-CxC,CxC,Ann's_neighbor_greeted_her.,She_ignored_him.,7,rude,to_ignore_him,C
133,3F0BG9B9MPO56ZH4H2QRZVUM7HNY7D,1,23,"""english""","""Yes""","""Thank+you!""",Trial7,filler filler1No filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forget to_call_his_dentist,7,filler,filler1No,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forget,to_call_his_dentist,filler
61,3GNA64GUZE5HATCZ2ZU0OPDOH2B5Q2,11,46,"""English""","""Yes""","""""",Trial7,12 3-smart-CxC CxC Jane_wanted_to_get_a_good_job. She_went_to_school. 2 smart to_go_to_school,7,12,3-smart-CxC,CxC,Jane_wanted_to_get_a_good_job.,She_went_to_school.,2,smart,to_go_to_school,C
98,3QRYMNZ7FYIYSYAXN3KHNBOXSUATNU,6,43,"""English""","""Yes""","""It+was+an+interesting+study.""",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
44,3STRJBFXOWSXKSPUQQS1VJ7TYZ5KTG,7,28,"""english""","""Yes""","""""",Trial7,8 55-mean-CnD CnD Jack_walked_past_an_old_man_with_a_cane. He_helped_him_across_the_street. 7 mean to_help_him_across_the_street,7,8,55-mean-CnD,CnD,Jack_walked_past_an_old_man_with_a_cane.,He_helped_him_across_the_street.,7,mean,to_help_him_across_the_street,D
4,3Z3ZLGNNSIVEWEPVOG679SF436L3QB,8,42,"""english""","""Yes""","""none""",Trial7,9 8-stupid-CnD CnD Zack_left_the_bar_drunk. He_called_a_taxi. 7 stupid to_call_a_taxi,7,9,8-stupid-CnD,CnD,Zack_left_the_bar_drunk.,He_called_a_taxi.,7,stupid,to_call_a_taxi,D
130,3GFK2QRXX9IMUQ8LE8T6GEVA53S5W6,1,42,"""English""","""Yes""","""""",Trial7,2 39-foolish-CxD CxD Kate_was_getting_a_breast_exam. She_took_her_top_off. 7 foolish to_take_her_top_off,7,2,39-foolish-CxD,CxD,Kate_was_getting_a_breast_exam.,She_took_her_top_off.,7,foolish,to_take_her_top_off,D
82,3EA3QWIZ4IW6EXZ6QN7PI3SG6VGIT3,8,26,"""english""","""Yes""","""""",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler
73,3IAEQB9FMELHY3NETEBPEQJ2IKQDWM,8,28,"""English""","""Yes""","""""",Trial7,9 52-rude-CnD CnD Ann_was_standing_in_front_of_her_friend's_door. She_knocked_gently. 2 rude to_knock_gently,7,9,52-rude-CnD,CnD,Ann_was_standing_in_front_of_her_friend's_door.,She_knocked_gently.,2,rude,to_knock_gently,D
49,3JRJSWSMQHMPZBZQFPB7FBQQK3WE39,9,39,"""English""","""Yes""","""""",Trial7,10 35-wise-CnC CnC Paul_was_staying_in_a_bad_part_of_town. He_stayed_at_home_at_night. 1 wise to_stay_at_home_at_night,7,10,35-wise-CnC,CnC,Paul_was_staying_in_a_bad_part_of_town.,He_stayed_at_home_at_night.,1,wise,to_stay_at_home_at_night,C
103,37ZHEEHM6WN4QWKGSHX191Y9YGS37C,8,24,"""Russian%2C+French""","""Yes""","""""",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler
43,3H0W84IWBK3HIDKSQFC3X9T6QHCREQ,2,23,"""ENGLISH""","""Yes""","""""",Trial7,3 13-fortunate-CnC CnC Sue_was_bitten_by_a_shark. She_got_away_with_a_few_cuts. 2 fortunate to_get_away_with_a_few_cuts,7,3,13-fortunate-CnC,CnC,Sue_was_bitten_by_a_shark.,She_got_away_with_a_few_cuts.,2,fortunate,to_get_away_with_a_few_cuts,C
8,3FDJT1UU749VZQE4PUA3S31FIWKK5Q,4,25,"""English""","""Yes""","""""",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler
48,3FTF2T8WLRJ5VDAXHY6NSU0CRZC9W2,3,31,"""English""","""Yes""","""no""",Trial7,4 5-smart-CnD CnD Jane's_computer_was_hacked. She_kept_using_the_same_passwords. 6 smart to_keep_using_the_same_passwords,7,4,5-smart-CnD,CnD,Jane's_computer_was_hacked.,She_kept_using_the_same_passwords.,6,smart,to_keep_using_the_same_passwords,D
110,3EFE17QCRC6532B7V5KE8MVF4ZOSHW,5,25,"""English""","""Yes""","""None.""",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
12,3BEFOD78W6U8TVA7W1492ON575K4MA,5,52,"""english""","""Yes""","""""",Trial7,6 21-brave-CxC CxC Greg_was_offered_a_job_as_a_lion_tamer. He_took_the_job. 1 brave to_take_the_job,7,6,21-brave-CxC,CxC,Greg_was_offered_a_job_as_a_lion_tamer.,He_took_the_job.,1,brave,to_take_the_job,C
114,3OCHAWUVGOL419YEV0TYKMSZBVTXKC,1,52,"""English""","""Yes""","""I+thought+the+questions+were+pretty+direct.""",Trial7,2 15-fortunate-CnC CnC Sue_was_traveling_in_France. She_spoke_some_French. 1 fortunate to_speak_some_French,7,2,15-fortunate-CnC,CnC,Sue_was_traveling_in_France.,She_spoke_some_French.,1,fortunate,to_speak_some_French,C
18,3A4TN5196KJPWLMBYJUETHRXIW3CHN,11,24,"""English""","""Yes""","""""",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler
111,3HPZF4IVNMUBIGC08JY2FHM08SGCYM,1,26,"""English""","""Yes""","""""",Trial7,2 15-fortunate-CnC CnC Sue_was_traveling_in_France. She_spoke_some_French. 1 fortunate to_speak_some_French,7,2,15-fortunate-CnC,CnC,Sue_was_traveling_in_France.,She_spoke_some_French.,1,fortunate,to_speak_some_French,C
60,3LRLIPTPEQAS5WQLKQ1K0EH1AAMAKN,10,56,"""English""","""Yes""","""It+was+strange!++found+myself+reading+and+re-reading+some+of+the+sentences""",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
45,30LSNF239UWCUY5T78NTHGJQ6I52IX,9,32,"""english""","""Yes""","""The+sentence+structures+are+very+weird.++I'm+not+sure+if+that's+on+purpose+or+not%2C+but+it's+not+the+way+English+is+usually+spoken+in+the+US.++(Not+sure+it+that's+helpful%2C+but+just+thought+you+should+know.)+""",Trial7,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,7,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler
152,39OWYR0EPKSILSWAZLO3NN73558YFJ,6,33,"""english""","""Yes""","""""",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
66,33OOO72IVHMF1UD6YDB370ULTQYTCE,3,21,"""english""","""Yes""","""""",Trial7,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,7,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler
120,3DR23U6WE5FUYSXKU4HYXOUOE2BTE7,10,26,"""English""","""Yes""","""None""",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
107,3PW9OPU9PQL1US9VZ12NPH24PGV125,3,28,"""English""","""Yes""","""""",Trial7,4 5-smart-CnD CnD Jane's_computer_was_hacked. She_kept_using_the_same_passwords. 6 smart to_keep_using_the_same_passwords,7,4,5-smart-CnD,CnD,Jane's_computer_was_hacked.,She_kept_using_the_same_passwords.,6,smart,to_keep_using_the_same_passwords,D
124,3NQL1CS15R97HPI0Z0T759APTZWVY4,6,33,"""english""","""Yes""","""""",Trial7,7 51-rude-CxD CxD Ann_untied_her_shoes. She_used_her_fingers. 5 rude to_use_her_fingers,7,7,51-rude-CxD,CxD,Ann_untied_her_shoes.,She_used_her_fingers.,5,rude,to_use_her_fingers,D
39,324G5B4FB39894LJ9UFI7302V4A07G,7,29,"""English""","""Yes""","""It+was+different+and+very+interesting.""",Trial7,8 55-mean-CnD CnD Jack_walked_past_an_old_man_with_a_cane. He_helped_him_across_the_street. 1 mean to_help_him_across_the_street,7,8,55-mean-CnD,CnD,Jack_walked_past_an_old_man_with_a_cane.,He_helped_him_across_the_street.,1,mean,to_help_him_across_the_street,D
46,3A9AA95ATWNWAHBK2MFBOKNEC6R5PD,9,28,"""English""","""Yes""","""""",Trial7,10 49-rude-CxD CxD Ann's_neighbor_made_an_inappropriate_comment. She_ignored_him. 7 rude to_ignore_him,7,10,49-rude-CxD,CxD,Ann's_neighbor_made_an_inappropriate_comment.,She_ignored_him.,7,rude,to_ignore_him,D
3,31Q0U3WYDPG8GT615DJIL8JC0WH17L,10,48,"""English""","""Yes""","""At+first+I+think+I+was+reading+the+questions+the+wrong+way.+It+was+an+interesting+survey.""",Trial7,11 45-polite-CxC CxC Chad_watched_a_street_comedian. He_laughed. 1 polite to_laugh,7,11,45-polite-CxC,CxC,Chad_watched_a_street_comedian.,He_laughed.,1,polite,to_laugh,C
17,3EWIJTFFVO8TIJ0TW2TODDSJHRE0E2,8,27,"""english""","""Yes""","""""",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 5 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,5,sad,to_live_alone,filler
85,33L7PJKHCGZDPRNTH1VY5EY23ZD8TN,1,23,"""english""","""Yes""","""i+don't+really+understand""",Trial7,2 15-fortunate-CnC CnC Sue_was_traveling_in_France. She_spoke_some_French. 3 fortunate to_speak_some_French,7,2,15-fortunate-CnC,CnC,Sue_was_traveling_in_France.,She_spoke_some_French.,3,fortunate,to_speak_some_French,C
101,3BF51CHDTVB52TRVM31UYGPW9760HI,0,19,"""English""","""Yes""","""""",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
53,369J354OFDBMG8IZ4MZTMHNM7AFG60,5,34,"""English""","""Yes""","""fascinating.+I+really+had+to+think+on+the+answers.+Thanks""",Trial7,6 21-brave-CxC CxC Greg_was_offered_a_job_as_a_lion_tamer. He_took_the_job. 1 brave to_take_the_job,7,6,21-brave-CxC,CxC,Greg_was_offered_a_job_as_a_lion_tamer.,He_took_the_job.,1,brave,to_take_the_job,C
136,37ZHEEHM6WN4QWKGSHX191Y9YGU37E,11,31,"""English""","""Yes""","""""",Trial7,12 22-brave-CxD CxD Greg_was_being_tickled_by_two_small_boys. He_took_them_on. 1 brave to_take_them_on,7,12,22-brave-CxD,CxD,Greg_was_being_tickled_by_two_small_boys.,He_took_them_on.,1,brave,to_take_them_on,D
79,3MX2NQ3YC9V1JQDBODPSIX9HE505X1,8,21,"""English""","""Yes""","""""",Trial7,9 8-stupid-CnD CnD Zack_left_the_bar_drunk. He_called_a_taxi. 3 stupid to_call_a_taxi,7,9,8-stupid-CnD,CnD,Zack_left_the_bar_drunk.,He_called_a_taxi.,3,stupid,to_call_a_taxi,D
118,3YGXWBAF70IVK9YGJCAVZSITDRI4CU,11,23,"""English""","""Yes""","""""",Trial7,12 53-rude-CnD CnD Ann_had_insulted_her_husband. She_apologized. 5 rude to_apologize,7,12,53-rude-CnD,CnD,Ann_had_insulted_her_husband.,She_apologized.,5,rude,to_apologize,D
144,39LNWE0K4UXLEAEVQSXZNZEIP9PIUW,0,37,"""english""","""Yes""","""""",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
68,3LRKMWOKB5IYPOU37CBFHBMG2V72ZU,6,23,"""English""","""Yes""","""""",Trial7,7 4-smart-CnC CnC Jane_was_baby-sitting_for_her_sister. She_kept_an_eye_on_the_baby_at_all_times. 2 smart to_keep_an_eye_on_the_baby_at_all_times,7,7,4-smart-CnC,CnC,Jane_was_baby-sitting_for_her_sister.,She_kept_an_eye_on_the_baby_at_all_times.,2,smart,to_keep_an_eye_on_the_baby_at_all_times,C
106,3P1L2B7AD1QSR624F9I3G9ELORVLO0,10,24,"""English""","""Yes""","""""",Trial7,11 1-smart-CxC CxC Jane's_father_couldn't_hear_the_TV. She_turned_up_the_volume. 3 smart to_turn_up_the_volume,7,11,1-smart-CxC,CxC,Jane's_father_couldn't_hear_the_TV.,She_turned_up_the_volume.,3,smart,to_turn_up_the_volume,C
29,3MAOD8E57QB59FJHSDLECE935Q0NX9,10,50,"""HINDI""","""Yes""","""Very+fair.""",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler
26,3WEV0KO0OMTORM65991OH1GHC7WDS9,8,24,"""English""","""Yes""","""""",Trial7,9 19-brave-CnD CnD Greg_saw_a_child_drowning_in_a_river. He_watched_from_the_river_bank. 2 brave to_watch_from_the_river_bank,7,9,19-brave-CnD,CnD,Greg_saw_a_child_drowning_in_a_river.,He_watched_from_the_river_bank.,2,brave,to_watch_from_the_river_bank,D
148,39GHHAVOMFSISN4MT4RHMWVO3BQJ4M,7,27,"""English""","""Yes""","""Fun+to+do""",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 2 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,2,manage,to_find_coins_anywhere,filler
34,3N2BF7Y2VQV257Y2B8OSWDW9CA8HMB,2,29,"""English""","""Yes""","""""",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler
129,37W3JXSD669KWEI5PAY3RBT308YYWH,9,69,"""English""","""Yes""","""Very+interesting!""",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler
105,3II4UPYCOJ8CE6RSH5CJM11GUJBDQK,6,27,"""english""","""Yes""","""""",Trial7,7 23-brave-CnD CnD Greg_wrote_a_controversial_article. He_used_a_fake_name. 5 brave to_use_a_fake_name,7,7,23-brave-CnD,CnD,Greg_wrote_a_controversial_article.,He_used_a_fake_name.,5,brave,to_use_a_fake_name,D
77,3ATTHHXXWAPDVE8QVX8M76DMJR6IXO,10,57,"""english""","""Yes""","""Some+of+those+sentences+were+worded+so+that+it+was+hard+to+tell+if+a+word+had+been+left+out+or+what.++It+changes+the+meaning%2C+depending+on+how+you+read+it....""",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
138,3FTOP5WARFP1TZMLA34FAT5BMZAJ06,0,65,"""English""","""Yes""","""""",Trial7,1 23-brave-CnC CnC Greg_wrote_a_controversial_article. He_used_his_own_name. 1 brave to_use_his_own_name,7,1,23-brave-CnC,CnC,Greg_wrote_a_controversial_article.,He_used_his_own_name.,1,brave,to_use_his_own_name,C
65,3D3VGR7TA0GE8F4V1VV7EIP9ZSP3RE,3,25,"""English""","""Yes""","""""",Trial7,4 15-fortunate-CxC CxC Sue_spontaneously_went_to_the_beach. She_was_wearing_flip-flops. 2 fortunate to_be_wearing_flip-flops,7,4,15-fortunate-CxC,CxC,Sue_spontaneously_went_to_the_beach.,She_was_wearing_flip-flops.,2,fortunate,to_be_wearing_flip-flops,C
31,33LKR6A5KELVER38IGMJQ4BUPT81TX,1,49,"""english""","""Yes""","""""",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
139,3IHR8NYAM72EEY7KOHW1JSH0CAX4P8,10,20,"""English""","""Yes""","""""",Trial7,11 59-mean-CxD CxD Jack's_daughter_was_a_little_hungry. He_gave_her_a_milk_shake. 6 mean to_give_her_a_milk_shake,7,11,59-mean-CxD,CxD,Jack's_daughter_was_a_little_hungry.,He_gave_her_a_milk_shake.,6,mean,to_give_her_a_milk_shake,D
70,3Q8GYXHFEP3DGS2GXHT54KO7DNDC57,0,60,"""English""","""Yes""","""None""",Trial7,1 36-wise-CxD CxD Paul_had_an_inefficient_employee. He_promoted_her. 7 wise to_promote_her,7,1,36-wise-CxD,CxD,Paul_had_an_inefficient_employee.,He_promoted_her.,7,wise,to_promote_her,D
102,3TPZPLC3M0DTW2OGO3RI9NPUYA0P37,8,31,"""English""","""Yes""","""Thank+you%2C+very+easy+to+understand+study.""",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler
75,3SNLUL3WO4ON4BM1BVUCFF6A6DJLUD,10,20,"""English""","""Yes""","""This+was+very+interesting.""",Trial7,11 50-rude-CxD CxD Ann's_boyfriend_made_fun_of_her_haircut. She_ignored_him. 7 rude to_ignore_him,7,11,50-rude-CxD,CxD,Ann's_boyfriend_made_fun_of_her_haircut.,She_ignored_him.,7,rude,to_ignore_him,D
11,3DL65MZB8DGDCBV98IM88EUKQGBEC9,5,23,"""English""","""Yes""","""""",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler
30,3RANCT1ZVFIBR20PKI5I1CA5UJ5UBZ,8,31,"""English""","""Yes""","""""",Trial7,9 52-rude-CnD CnD Ann_was_standing_in_front_of_her_friend's_door. She_knocked_gently. 6 rude to_knock_gently,7,9,52-rude-CnD,CnD,Ann_was_standing_in_front_of_her_friend's_door.,She_knocked_gently.,6,rude,to_knock_gently,D
40,3O6CYIULED23F5Y0F91EOQNQ4KNWUH,1,33,"""English""","""Yes""","""This+was+interesting!""",Trial7,2 19-brave-CnC CnC Greg_saw_a_child_drowning_in_a_river. He_jumped_into_the_river. 4 brave to_jump_into_the_river,7,2,19-brave-CnC,CnC,Greg_saw_a_child_drowning_in_a_river.,He_jumped_into_the_river.,4,brave,to_jump_into_the_river,C
38,3V5Q80FXIXSX4VNAM5G6DAH1N0923Y,8,22,"""English""","""Yes""","""""",Trial7,9 13-fortunate-CnD CnD Sue_was_bitten_by_a_shark. She_lost_a_leg. 7 fortunate to_lose_a_leg,7,9,13-fortunate-CnD,CnD,Sue_was_bitten_by_a_shark.,She_lost_a_leg.,7,fortunate,to_lose_a_leg,D
24,3IX2EGZR7BKPTT6K4GNUUP6YVPARJD,10,36,"""Thai""","""Yes""","""Halfway+through%2C+I+stopped+reading+the+first+sentence.+The+pattern+was+pretty+obvious+that+the+answer+was+in+the+second+sentence.""",Trial7,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,7,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler
140,386CSBG1OZNDTXCD7I45GVRODXP6QM,3,27,"""english""","""Yes""","""""",Trial7,4 44-polite-CxD CxD Chad_saw_an_old_lady_trip_on_the_street. He_applauded. 7 polite to_applaud,7,4,44-polite-CxD,CxD,Chad_saw_an_old_lady_trip_on_the_street.,He_applauded.,7,polite,to_applaud,D
128,3T111IHZ5ER0NHTBI4WH5VSVZKYR9I,3,21,"""English""","""Yes""","""Thank+you+very+much!""",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
69,3IOEN3P9S7KPCTSWM3EQFUJG5LW61Q,6,34,"""English""","""Yes""","""""",Trial7,7 4-smart-CnC CnC Jane_was_baby-sitting_for_her_sister. She_kept_an_eye_on_the_baby_at_all_times. 1 smart to_keep_an_eye_on_the_baby_at_all_times,7,7,4-smart-CnC,CnC,Jane_was_baby-sitting_for_her_sister.,She_kept_an_eye_on_the_baby_at_all_times.,1,smart,to_keep_an_eye_on_the_baby_at_all_times,C
94,3L4PIM1GQTHFOI1JQGOX4CLM8ULYRI,0,42,"""English""","""Yes""","""""",Trial7,1 18-fortunate-CxC CxC Sue_needed_to_get_some_rest. She_fell_asleep. 1 fortunate to_fall_asleep,7,1,18-fortunate-CxC,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,1,fortunate,to_fall_asleep,C
33,3IO1LGZLK9Y7NTCHLON5U46OJS468E,9,21,"""English""","""Yes""","""""",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler
135,3R08VXYT7CW1HUM42183EY96WARW7I,5,37,"""english""","""Yes""","""""",Trial7,filler filler1No filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forget to_call_his_dentist,7,filler,filler1No,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forget,to_call_his_dentist,filler
52,32SVAV9L3FAM9YIEZK9LJS0ZZP23A9,7,28,"""English""","""Yes""","""""",Trial7,8 47-polite-CnC CnC Chad_had_insulted_his_wife. He_apologized. 1 polite to_apologize,7,8,47-polite-CnC,CnC,Chad_had_insulted_his_wife.,He_apologized.,1,polite,to_apologize,C
145,3OVHNO1VE62LSYSJ41VWDUDKZNYDZI,2,34,"""English""","""Yes""","""""",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler
72,39O5D9O87TTA2DFCJY5CPNQNZSN3CB,9,28,"""English""","""Yes""","""""",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler
89,3JRJSWSMQHMPZBZQFPB7FBQQK403E4,5,21,"""english""","""Yes""","""""",Trial7,6 35-wise-CnD CnD Paul_was_staying_in_a_bad_part_of_town. He_went_out_alone_at_night. 1 wise to_go_out_alone_at_night,7,6,35-wise-CnD,CnD,Paul_was_staying_in_a_bad_part_of_town.,He_went_out_alone_at_night.,1,wise,to_go_out_alone_at_night,D
83,39LOEL67OS68QAPZ2MP7N1U4912385,4,22,"""English""","""Yes""","""""",Trial7,5 28-lucky-CxD CxD Eve_has_a_first_rate_college_education. She_got_a_minimum_wage_job 6 lucky to_get_a_minimum_wage_job,7,5,28-lucky-CxD,CxD,Eve_has_a_first_rate_college_education.,She_got_a_minimum_wage_job,6,lucky,to_get_a_minimum_wage_job,D
