workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,Answer.comments,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,VPinf,ConDissonant,OldYoung,OldMiddleYoung,ReallyOldYoung,ConditionYN,ConditionYN2
134,39OWYR0EPKSILSWAZLO3NN73558YFJ,6,33,"english","Yes","",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler,Old,Middle,Young,FillerYes,FillerYes
56,33OOO72IVHMF1UD6YDB370ULTQYTCE,3,21,"english","Yes","",Trial7,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,7,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler,Young,Young,Young,FillerYes,FillerYes
93,3PW9OPU9PQL1US9VZ12NPH24PGV125,3,28,"English","Yes","",Trial7,4 5-smart-CnD CnD Jane's_computer_was_hacked. She_kept_using_the_same_passwords. 6 smart to_keep_using_the_same_passwords,7,4,5-smart-CnD,CnD,Jane's_computer_was_hacked.,She_kept_using_the_same_passwords.,6,smart,to_keep_using_the_same_passwords,D,Young,Young,Young,5-smart-CnD,CnD
107,3NQL1CS15R97HPI0Z0T759APTZWVY4,6,33,"english","Yes","",Trial7,7 51-rude-CxD CxD Ann_untied_her_shoes. She_used_her_fingers. 5 rude to_use_her_fingers,7,7,51-rude-CxD,CxD,Ann_untied_her_shoes.,She_used_her_fingers.,5,rude,to_use_her_fingers,D,Old,Middle,Young,51-rude-CxD,CxD
31,324G5B4FB39894LJ9UFI7302V4A07G,7,29,"English","Yes","It+was+different+and+very+interesting.",Trial7,8 55-mean-CnD CnD Jack_walked_past_an_old_man_with_a_cane. He_helped_him_across_the_street. 1 mean to_help_him_across_the_street,7,8,55-mean-CnD,CnD,Jack_walked_past_an_old_man_with_a_cane.,He_helped_him_across_the_street.,1,mean,to_help_him_across_the_street,D,Old,Young,Young,55-mean-CnD,CnD
38,3A9AA95ATWNWAHBK2MFBOKNEC6R5PD,9,28,"English","Yes","",Trial7,10 49-rude-CxD CxD Ann's_neighbor_made_an_inappropriate_comment. She_ignored_him. 7 rude to_ignore_him,7,10,49-rude-CxD,CxD,Ann's_neighbor_made_an_inappropriate_comment.,She_ignored_him.,7,rude,to_ignore_him,D,Young,Young,Young,49-rude-CxD,CxD
2,31Q0U3WYDPG8GT615DJIL8JC0WH17L,10,48,"English","Yes","At+first+I+think+I+was+reading+the+questions+the+wrong+way.+It+was+an+interesting+survey.",Trial7,11 45-polite-CxC CxC Chad_watched_a_street_comedian. He_laughed. 1 polite to_laugh,7,11,45-polite-CxC,CxC,Chad_watched_a_street_comedian.,He_laughed.,1,polite,to_laugh,C,Old,Old,Young,45-polite-CxC,CxC
89,3BF51CHDTVB52TRVM31UYGPW9760HI,0,19,"English","Yes","",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler,Young,Young,Young,FillerNo,FillerNo
44,369J354OFDBMG8IZ4MZTMHNM7AFG60,5,34,"English","Yes","fascinating.+I+really+had+to+think+on+the+answers.+Thanks",Trial7,6 21-brave-CxC CxC Greg_was_offered_a_job_as_a_lion_tamer. He_took_the_job. 1 brave to_take_the_job,7,6,21-brave-CxC,CxC,Greg_was_offered_a_job_as_a_lion_tamer.,He_took_the_job.,1,brave,to_take_the_job,C,Old,Middle,Young,21-brave-CxC,CxC
119,37ZHEEHM6WN4QWKGSHX191Y9YGU37E,11,31,"English","Yes","",Trial7,12 22-brave-CxD CxD Greg_was_being_tickled_by_two_small_boys. He_took_them_on. 1 brave to_take_them_on,7,12,22-brave-CxD,CxD,Greg_was_being_tickled_by_two_small_boys.,He_took_them_on.,1,brave,to_take_them_on,D,Old,Middle,Young,22-brave-CxD,CxD
69,3MX2NQ3YC9V1JQDBODPSIX9HE505X1,8,21,"English","Yes","",Trial7,9 8-stupid-CnD CnD Zack_left_the_bar_drunk. He_called_a_taxi. 3 stupid to_call_a_taxi,7,9,8-stupid-CnD,CnD,Zack_left_the_bar_drunk.,He_called_a_taxi.,3,stupid,to_call_a_taxi,D,Young,Young,Young,8-stupid-CnD,CnD
104,3YGXWBAF70IVK9YGJCAVZSITDRI4CU,11,23,"English","Yes","",Trial7,12 53-rude-CnD CnD Ann_had_insulted_her_husband. She_apologized. 5 rude to_apologize,7,12,53-rude-CnD,CnD,Ann_had_insulted_her_husband.,She_apologized.,5,rude,to_apologize,D,Young,Young,Young,53-rude-CnD,CnD
127,39LNWE0K4UXLEAEVQSXZNZEIP9PIUW,0,37,"english","Yes","",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler,Old,Middle,Young,FillerNo,FillerNo
58,3LRKMWOKB5IYPOU37CBFHBMG2V72ZU,6,23,"English","Yes","",Trial7,7 4-smart-CnC CnC Jane_was_baby-sitting_for_her_sister. She_kept_an_eye_on_the_baby_at_all_times. 2 smart to_keep_an_eye_on_the_baby_at_all_times,7,7,4-smart-CnC,CnC,Jane_was_baby-sitting_for_her_sister.,She_kept_an_eye_on_the_baby_at_all_times.,2,smart,to_keep_an_eye_on_the_baby_at_all_times,C,Young,Young,Young,4-smart-CnC,CnC
92,3P1L2B7AD1QSR624F9I3G9ELORVLO0,10,24,"English","Yes","",Trial7,11 1-smart-CxC CxC Jane's_father_couldn't_hear_the_TV. She_turned_up_the_volume. 3 smart to_turn_up_the_volume,7,11,1-smart-CxC,CxC,Jane's_father_couldn't_hear_the_TV.,She_turned_up_the_volume.,3,smart,to_turn_up_the_volume,C,Young,Young,Young,1-smart-CxC,CxC
21,3WEV0KO0OMTORM65991OH1GHC7WDS9,8,24,"English","Yes","",Trial7,9 19-brave-CnD CnD Greg_saw_a_child_drowning_in_a_river. He_watched_from_the_river_bank. 2 brave to_watch_from_the_river_bank,7,9,19-brave-CnD,CnD,Greg_saw_a_child_drowning_in_a_river.,He_watched_from_the_river_bank.,2,brave,to_watch_from_the_river_bank,D,Young,Young,Young,19-brave-CnD,CnD
27,3N2BF7Y2VQV257Y2B8OSWDW9CA8HMB,2,29,"English","Yes","",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler,Old,Young,Young,FillerNo,FillerNo
112,37W3JXSD669KWEI5PAY3RBT308YYWH,9,69,"English","Yes","Very+interesting!",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler,NA,NA,NA,FillerYes,FillerYes
67,3ATTHHXXWAPDVE8QVX8M76DMJR6IXO,10,57,"english","Yes","Some+of+those+sentences+were+worded+so+that+it+was+hard+to+tell+if+a+word+had+been+left+out+or+what.++It+changes+the+meaning%2C+depending+on+how+you+read+it....",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler,Old,Old,ReallyOld,FillerYes,FillerYes
121,3FTOP5WARFP1TZMLA34FAT5BMZAJ06,0,65,"English","Yes","",Trial7,1 23-brave-CnC CnC Greg_wrote_a_controversial_article. He_used_his_own_name. 1 brave to_use_his_own_name,7,1,23-brave-CnC,CnC,Greg_wrote_a_controversial_article.,He_used_his_own_name.,1,brave,to_use_his_own_name,C,Old,Old,ReallyOld,23-brave-CnC,CnC
55,3D3VGR7TA0GE8F4V1VV7EIP9ZSP3RE,3,25,"English","Yes","",Trial7,4 15-fortunate-CxC CxC Sue_spontaneously_went_to_the_beach. She_was_wearing_flip-flops. 2 fortunate to_be_wearing_flip-flops,7,4,15-fortunate-CxC,CxC,Sue_spontaneously_went_to_the_beach.,She_was_wearing_flip-flops.,2,fortunate,to_be_wearing_flip-flops,C,Young,Young,Young,15-fortunate-CxC,CxC
122,3IHR8NYAM72EEY7KOHW1JSH0CAX4P8,10,20,"English","Yes","",Trial7,11 59-mean-CxD CxD Jack's_daughter_was_a_little_hungry. He_gave_her_a_milk_shake. 6 mean to_give_her_a_milk_shake,7,11,59-mean-CxD,CxD,Jack's_daughter_was_a_little_hungry.,He_gave_her_a_milk_shake.,6,mean,to_give_her_a_milk_shake,D,Young,Young,Young,59-mean-CxD,CxD
60,3Q8GYXHFEP3DGS2GXHT54KO7DNDC57,0,60,"English","Yes","None",Trial7,1 36-wise-CxD CxD Paul_had_an_inefficient_employee. He_promoted_her. 7 wise to_promote_her,7,1,36-wise-CxD,CxD,Paul_had_an_inefficient_employee.,He_promoted_her.,7,wise,to_promote_her,D,Old,Old,ReallyOld,36-wise-CxD,CxD
90,3TPZPLC3M0DTW2OGO3RI9NPUYA0P37,8,31,"English","Yes","Thank+you%2C+very+easy+to+understand+study.",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler,Old,Middle,Young,FillerYes,FillerYes
65,3SNLUL3WO4ON4BM1BVUCFF6A6DJLUD,10,20,"English","Yes","This+was+very+interesting.",Trial7,11 50-rude-CxD CxD Ann's_boyfriend_made_fun_of_her_haircut. She_ignored_him. 7 rude to_ignore_him,7,11,50-rude-CxD,CxD,Ann's_boyfriend_made_fun_of_her_haircut.,She_ignored_him.,7,rude,to_ignore_him,D,Young,Young,Young,50-rude-CxD,CxD
8,3DL65MZB8DGDCBV98IM88EUKQGBEC9,5,23,"English","Yes","",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler,Young,Young,Young,FillerNo,FillerNo
24,3RANCT1ZVFIBR20PKI5I1CA5UJ5UBZ,8,31,"English","Yes","",Trial7,9 52-rude-CnD CnD Ann_was_standing_in_front_of_her_friend's_door. She_knocked_gently. 6 rude to_knock_gently,7,9,52-rude-CnD,CnD,Ann_was_standing_in_front_of_her_friend's_door.,She_knocked_gently.,6,rude,to_knock_gently,D,Old,Middle,Young,52-rude-CnD,CnD
32,3O6CYIULED23F5Y0F91EOQNQ4KNWUH,1,33,"English","Yes","This+was+interesting!",Trial7,2 19-brave-CnC CnC Greg_saw_a_child_drowning_in_a_river. He_jumped_into_the_river. 4 brave to_jump_into_the_river,7,2,19-brave-CnC,CnC,Greg_saw_a_child_drowning_in_a_river.,He_jumped_into_the_river.,4,brave,to_jump_into_the_river,C,Old,Middle,Young,19-brave-CnC,CnC
30,3V5Q80FXIXSX4VNAM5G6DAH1N0923Y,8,22,"English","Yes","",Trial7,9 13-fortunate-CnD CnD Sue_was_bitten_by_a_shark. She_lost_a_leg. 7 fortunate to_lose_a_leg,7,9,13-fortunate-CnD,CnD,Sue_was_bitten_by_a_shark.,She_lost_a_leg.,7,fortunate,to_lose_a_leg,D,Young,Young,Young,13-fortunate-CnD,CnD
123,386CSBG1OZNDTXCD7I45GVRODXP6QM,3,27,"english","Yes","",Trial7,4 44-polite-CxD CxD Chad_saw_an_old_lady_trip_on_the_street. He_applauded. 7 polite to_applaud,7,4,44-polite-CxD,CxD,Chad_saw_an_old_lady_trip_on_the_street.,He_applauded.,7,polite,to_applaud,D,Young,Young,Young,44-polite-CxD,CxD
111,3T111IHZ5ER0NHTBI4WH5VSVZKYR9I,3,21,"English","Yes","Thank+you+very+much!",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler,Young,Young,Young,FillerYes,FillerYes
59,3IOEN3P9S7KPCTSWM3EQFUJG5LW61Q,6,34,"English","Yes","",Trial7,7 4-smart-CnC CnC Jane_was_baby-sitting_for_her_sister. She_kept_an_eye_on_the_baby_at_all_times. 1 smart to_keep_an_eye_on_the_baby_at_all_times,7,7,4-smart-CnC,CnC,Jane_was_baby-sitting_for_her_sister.,She_kept_an_eye_on_the_baby_at_all_times.,1,smart,to_keep_an_eye_on_the_baby_at_all_times,C,Old,Middle,Young,4-smart-CnC,CnC
83,3L4PIM1GQTHFOI1JQGOX4CLM8ULYRI,0,42,"English","Yes","",Trial7,1 18-fortunate-CxC CxC Sue_needed_to_get_some_rest. She_fell_asleep. 1 fortunate to_fall_asleep,7,1,18-fortunate-CxC,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,1,fortunate,to_fall_asleep,C,Old,Old,Young,18-fortunate-CxC,CxC
26,3IO1LGZLK9Y7NTCHLON5U46OJS468E,9,21,"English","Yes","",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,to_live_alone,filler,Young,Young,Young,FillerYes,FillerYes
118,3R08VXYT7CW1HUM42183EY96WARW7I,5,37,"english","Yes","",Trial7,filler filler1No filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forget to_call_his_dentist,7,filler,filler1No,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forget,to_call_his_dentist,filler,Old,Middle,Young,FillerNo,FillerNo
43,32SVAV9L3FAM9YIEZK9LJS0ZZP23A9,7,28,"English","Yes","",Trial7,8 47-polite-CnC CnC Chad_had_insulted_his_wife. He_apologized. 1 polite to_apologize,7,8,47-polite-CnC,CnC,Chad_had_insulted_his_wife.,He_apologized.,1,polite,to_apologize,C,Young,Young,Young,47-polite-CnC,CnC
128,3OVHNO1VE62LSYSJ41VWDUDKZNYDZI,2,34,"English","Yes","",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler,Old,Middle,Young,FillerNo,FillerNo
62,39O5D9O87TTA2DFCJY5CPNQNZSN3CB,9,28,"English","Yes","",Trial7,filler filler3Yes filler Tess_participated_in_a_marathon. She_was_happy_to_cross_the_finish_line. 7 happy to_cross_the_finish_line,7,filler,filler3Yes,filler,Tess_participated_in_a_marathon.,She_was_happy_to_cross_the_finish_line.,7,happy,to_cross_the_finish_line,filler,Young,Young,Young,FillerYes,FillerYes
78,3JRJSWSMQHMPZBZQFPB7FBQQK403E4,5,21,"english","Yes","",Trial7,6 35-wise-CnD CnD Paul_was_staying_in_a_bad_part_of_town. He_went_out_alone_at_night. 1 wise to_go_out_alone_at_night,7,6,35-wise-CnD,CnD,Paul_was_staying_in_a_bad_part_of_town.,He_went_out_alone_at_night.,1,wise,to_go_out_alone_at_night,D,Young,Young,Young,35-wise-CnD,CnD
73,39LOEL67OS68QAPZ2MP7N1U4912385,4,22,"English","Yes","",Trial7,5 28-lucky-CxD CxD Eve_has_a_first_rate_college_education. She_got_a_minimum_wage_job 6 lucky to_get_a_minimum_wage_job,7,5,28-lucky-CxD,CxD,Eve_has_a_first_rate_college_education.,She_got_a_minimum_wage_job,6,lucky,to_get_a_minimum_wage_job,D,Young,Young,Young,28-lucky-CxD,CxD
74,34X6J5FLPTZPHSRKR1YUPZWTZ4AJQ8,0,32,"English","Yes","",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler,Old,Middle,Young,FillerNo,FillerNo
12,3W8CV64QJ20NYNF8MZKNRRQPCC2H9F,2,38,"English","Yes","A+lot+of+those+sentences+were+ungrammatical.",Trial7,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,7,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler,Old,Middle,Young,FillerYes,FillerYes
34,39PAAFCODM1B03J6PU68XSIAEYGTVH,5,27,"English","Yes","Thank+you",Trial7,6 4-smart-CnD CnD Jane_was_baby-sitting_for_her_sister. She_left_the_baby_unattended. 5 smart to_leave_the_baby_unattended,7,6,4-smart-CnD,CnD,Jane_was_baby-sitting_for_her_sister.,She_left_the_baby_unattended.,5,smart,to_leave_the_baby_unattended,D,Young,Young,Young,4-smart-CnD,CnD
29,3IGI0VL647LIF65PRMYIT1IATNXON9,0,45,"English","Yes","",Trial7,1 37-foolish-CxD CxD Kate_needed_a_new_dress. She_went_shopping. 2 foolish to_go_shopping,7,1,37-foolish-CxD,CxD,Kate_needed_a_new_dress.,She_went_shopping.,2,foolish,to_go_shopping,D,Old,Old,Young,37-foolish-CxD,CxD
109,36TFCYNS44BDZJX6PFQ17UC7JFUHXZ,5,29,"english","Yes","",Trial7,6 30-lucky-CnD CnD Eve_was_in_a_car_accident. She_broke_her_neck. 7 lucky to_break_her_neck,7,6,30-lucky-CnD,CnD,Eve_was_in_a_car_accident.,She_broke_her_neck.,7,lucky,to_break_her_neck,D,Old,Young,Young,30-lucky-CnD,CnD
54,3PWWM24LHSZJ5STGYMB24RPC3N328U,5,23,"English","Yes","Thank+You",Trial7,6 35-wise-CnD CnD Paul_was_staying_in_a_bad_part_of_town. He_went_out_alone_at_night. 7 wise to_go_out_alone_at_night,7,6,35-wise-CnD,CnD,Paul_was_staying_in_a_bad_part_of_town.,He_went_out_alone_at_night.,7,wise,to_go_out_alone_at_night,D,Young,Young,Young,35-wise-CnD,CnD
42,3KV0LJBBH2MFU1C57D0MAHYFZK7RML,4,28,"English","Yes","",Trial7,5 9-stupid-CnC CnC Zack_discovered_that_his_girlfriend_was_cheating. He_married_her. 3 stupid to_marry_her,7,5,9-stupid-CnC,CnC,Zack_discovered_that_his_girlfriend_was_cheating.,He_married_her.,3,stupid,to_marry_her,C,Young,Young,Young,9-stupid-CnC,CnC
28,3IXQG4FA2TZD7ACMM7AR5GNRHZXB9T,2,54,"english","Yes","The+wording+with+the+negatives+were+a+bit+hard+to+understand",Trial7,3 51-rude-CxC CxC Ann_was_eating_pasta_with_her_friends. She_used_her_fingers. 1 rude to_use_her_fingers,7,3,51-rude-CxC,CxC,Ann_was_eating_pasta_with_her_friends.,She_used_her_fingers.,1,rude,to_use_her_fingers,C,Old,Old,ReallyOld,51-rude-CxC,CxC
114,3ZDAD0O1T1E34SO1P97QLDFVU9OTXK,0,36,"English","Yes","",Trial7,1 52-rude-CnC CnC Ann_was_standing_in_front_of_her_friend's_door. She_was_eavesdropping. 7 rude to_be_eavesdropping,7,1,52-rude-CnC,CnC,Ann_was_standing_in_front_of_her_friend's_door.,She_was_eavesdropping.,7,rude,to_be_eavesdropping,C,Old,Middle,Young,52-rude-CnC,CnC
13,3LWJHTCVCCN9CQ5O8B79A1416XUFQ2,5,24,"English","Yes","",Trial7,6 17-fortunate-CxC CxC Sue_needed_a_present_for_her_sick_friend. She_had_a_flower_bouquet. 2 fortunate to_have_a_flower_bouquet,7,6,17-fortunate-CxC,CxC,Sue_needed_a_present_for_her_sick_friend.,She_had_a_flower_bouquet.,2,fortunate,to_have_a_flower_bouquet,C,Young,Young,Young,17-fortunate-CxC,CxC
124,3E13VNJ1NNW55DNXO4NFCX9LEDUI11,2,37,"English","Yes","",Trial7,filler filler2Yes filler Charles_served_in_Iraq. He_was_proud_to_have_been_a_solider. 7 proud to_have_been_a_soldier,7,filler,filler2Yes,filler,Charles_served_in_Iraq.,He_was_proud_to_have_been_a_solider.,7,proud,to_have_been_a_soldier,filler,Old,Middle,Young,FillerYes,FillerYes
45,3E1QT0TDFPANGD7INPWUR7WTSJ0I8L,5,19,"English","Yes","",Trial7,6 17-fortunate-CxC CxC Sue_needed_a_present_for_her_sick_friend. She_had_a_flower_bouquet. 1 fortunate to_have_a_flower_bouquet,7,6,17-fortunate-CxC,CxC,Sue_needed_a_present_for_her_sick_friend.,She_had_a_flower_bouquet.,1,fortunate,to_have_a_flower_bouquet,C,Young,Young,Young,17-fortunate-CxC,CxC
106,3DOCMVPBTNF0XL5DQ7Y5ECI53DTNNU,2,31,"English","Yes","",Trial7,3 28-lucky-CnD CnD Eve_bought_a_raffle_ticket._ She_lost_it_the_next_day. 6 lucky to_lose_it_the_next_day,7,3,28-lucky-CnD,CnD,Eve_bought_a_raffle_ticket._,She_lost_it_the_next_day.,6,lucky,to_lose_it_the_next_day,D,Old,Middle,Young,28-lucky-CnD,CnD
22,3G0WWMR1UVLL0II56ZQMI6DA8OGNQH,0,28,"English","Yes","",Trial7,filler filler1Yes filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 5 sad to_live_alone,7,filler,filler1Yes,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,5,sad,to_live_alone,filler,Young,Young,Young,FillerYes,FillerYes
130,3ZWFC4W1UU89ORKOLQW9FRE62JWFR3,4,37,"english","Yes","no+comments",Trial7,5 38-foolish-CxD CxD Kate_wanted_to_exercise. She_went_for_a_run. 7 foolish to_go_for_a_run,7,5,38-foolish-CxD,CxD,Kate_wanted_to_exercise.,She_went_for_a_run.,7,foolish,to_go_for_a_run,D,Old,Middle,Young,38-foolish-CxD,CxD
108,3DY4FPOOA1PYKO6EL51DXDHSQDKVR7,2,53,"english","Yes","",Trial7,3 31-wise-CxD CxD Paul_bought_some_heroin_from_a_street_dealer. He_asked_about_the_return_policy. 1 wise to_ask_about_the_return_policy,7,3,31-wise-CxD,CxD,Paul_bought_some_heroin_from_a_street_dealer.,He_asked_about_the_return_policy.,1,wise,to_ask_about_the_return_policy,D,Old,Old,ReallyOld,31-wise-CxD,CxD
125,3JC6VJ2SABKPND5ID3XEYPYJDLUA57,7,37,"English","Yes","",Trial7,8 18-fortunate-CxD CxD Sue_was_at_her_best_friend's_wedding. She_fell_asleep. 3 fortunate to_fall_asleep,7,8,18-fortunate-CxD,CxD,Sue_was_at_her_best_friend's_wedding.,She_fell_asleep.,3,fortunate,to_fall_asleep,D,Old,Middle,Young,18-fortunate-CxD,CxD
6,3IGI0VL647LIF65PRMYIT1IATNYNO9,2,18,"English","Yes","Some+of+these+were+easy%2C+but+some+were+actually+quite+challenging.",Trial7,3 43-polite-CnD CnD Chad_was_visiting_his_grandmother. He_insulted_her_caretaker. 5 polite to_insult_her_caretaker,7,3,43-polite-CnD,CnD,Chad_was_visiting_his_grandmother.,He_insulted_her_caretaker.,5,polite,to_insult_her_caretaker,D,Young,Young,Young,43-polite-CnD,CnD
82,3WETL7AQWT9P3S6X4OI4BHKD7B2354,0,32,"English","Yes","",Trial7,filler filler2No filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage to_find_coins_anywhere,7,filler,filler2No,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,to_find_coins_anywhere,filler,Old,Middle,Young,FillerNo,FillerNo
77,3M0BCWMB8VXOJ6PUFIKJJ0V2F0IWB4,7,41,"English","Yes","",Trial7,8 50-rude-CnD CnD Ann_was_visiting_her_older_brother. She_brought_a_gift. 5 rude to_bring_a_gift,7,8,50-rude-CnD,CnD,Ann_was_visiting_her_older_brother.,She_brought_a_gift.,5,rude,to_bring_a_gift,D,Old,Old,Young,50-rude-CnD,CnD
23,3ATTHHXXWAPDVE8QVX8M76DMJS9IXT,5,23,"English","Yes","",Trial7,6 47-polite-CnD CnD Chad_had_insulted_his_wife. He_laughed_at_her_tears. 7 polite to_laugh_at_her_tears,7,6,47-polite-CnD,CnD,Chad_had_insulted_his_wife.,He_laughed_at_her_tears.,7,polite,to_laugh_at_her_tears,D,Young,Young,Young,47-polite-CnD,CnD
68,30H4UDGLT2JUIOWQULWX5MY0Y2JMPO,4,32,"english","Yes","",Trial7,5 9-stupid-CnC CnC Zack_discovered_that_his_girlfriend_was_cheating. He_married_her. 5 stupid to_marry_her,7,5,9-stupid-CnC,CnC,Zack_discovered_that_his_girlfriend_was_cheating.,He_married_her.,5,stupid,to_marry_her,C,Old,Middle,Young,9-stupid-CnC,CnC
85,33IZTU6J8122PSBM0920B8J9SQBSXV,4,32,"English","Yes","",Trial7,5 1-smart-CnD CnD Jane_wanted_to_get_a_good_job. She_dropped_out_of_high_school. 7 smart to_drop_out_of_high_school,7,5,1-smart-CnD,CnD,Jane_wanted_to_get_a_good_job.,She_dropped_out_of_high_school.,7,smart,to_drop_out_of_high_school,D,Old,Middle,Young,1-smart-CnD,CnD
94,3SNVL38CI4TGYBNJ44XB697PAECCKY,11,25,"English","Yes","",Trial7,filler filler3No filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 fail to_visit_Italy,7,filler,filler3No,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,fail,to_visit_Italy,filler,Young,Young,Young,FillerNo,FillerNo
10,3NS0A6KXC49O4I2A6RW4JFGHCFGZGG,7,51,"english","Yes","good+study%2C+thank+you",Trial7,8 50-rude-CnD CnD Ann_was_visiting_her_older_brother. She_brought_a_gift. 7 rude to_bring_a_gift,7,8,50-rude-CnD,CnD,Ann_was_visiting_her_older_brother.,She_brought_a_gift.,7,rude,to_bring_a_gift,D,Old,Old,ReallyOld,50-rude-CnD,CnD
75,36NEMU28XFEK2XTR67ASXG6WRZOWMV,8,22,"English","Yes","I+thought+this+survey+was+very+fun+and+entertaining%2C+if+its+ever+posted+again+I+would+love+to+participate!",Trial7,9 33-wise-CnC CnC Paul_ran_a_marathon_on_Sunday. He_went_to_bed_early_the_night_before. 6 wise to_go_to_bed_early_the_night_before,7,9,33-wise-CnC,CnC,Paul_ran_a_marathon_on_Sunday.,He_went_to_bed_early_the_night_before.,6,wise,to_go_to_bed_early_the_night_before,C,Young,Young,Young,33-wise-CnC,CnC
